SerialNo,Candidate,Constituency,Party,CriminalCases,Education,Assest,Liabilities 
3839,Mallesha,BANGALORE RURAL,IND,0,12th Pass,"Rs 4,07,000","Rs 5,00,000, "
3840,Malli Venkateswarlu,NELLORE,IND,0,12th Pass,"Rs 54,82,100","Rs 0, "
3841,Mallikal,KURNOOL,BSP,0,Graduate,"Rs 14,54,000","Rs 18,000, "
3842,Mallikarjun Kharge,GULBARGA,INC,0,Graduate Professional,"Rs 10,22,20,880","Rs 74,10,154, "
3843,Mallikarjuna Reddy Nossam,NANDYAL,Jai Samaikyandhra Party,0,Post Graduate,"Rs 31,09,500","Rs 20,75,000, "
3844,Malook Nagar,BIJNOR,BSP,0,Graduate,"Rs 2,89,62,00,000","Rs 3,37,33,000, "
3845,Malti Devi,KAUSHAMBI,Rashtriya Samanta Dal,0,Not Given,"Rs 19,20,000","Rs 0, "
3846,Malyadri Ravulakollu,NELLORE,IND,0,Post Graduate,Rs 500,"Rs 0, "
3847,Malyadri Sriram,BAPATLA,TDP,0,Post Graduate,"Rs 4,53,59,744","Rs 0, "
3848,Mam Chand,KARNAL,CPI,0,Illiterate,"Rs 3,71,20,000","Rs 21,00,000, "
3849,Mamad Haji Bolim,JAMNAGAR,IND,,Literate,"Rs 4,40,000","Rs 0, "
3850,Mamallan Tha. Kanagamuthu,THENI,IND,0,Doctorate,"Rs 83,41,084","Rs 0, "
3851,Mamata Bhati,INDORE,Rashtriya Ahinsa Manch,0,8th Pass,"Rs 2,51,000","Rs 0, "
3852,Mamata Kundu,BALASORE,AAP,0,Graduate,"Rs 1,51,05,000","Rs 45,00,000, "
3853,"Mammathan, M.",VIRUDHUNAGAR,IND,0,8th Pass,"Rs 6,07,100","Rs 89,100, "
3854,Mamraj,BHARATPUR,IND,0,10th Pass,"Rs 22,74,195","Rs 5,05,006, "
3855,Mamta Kumari,GAYA,SP,0,12th Pass,"Rs 41,95,976","Rs 5,454, "
3856,Mamta Rani,HISAR,"Rashtrawadi Parivartan Party (L.B,)",0,8th Pass,"Rs 39,22,079","Rs 1,38,000, "
3857,Mamtaz Sanghamita,BARDHAMAN DURGAPUR,AITC,0,Post Graduate,"Rs 10,76,80,000","Rs 0, "
3858,Mamun Imdadul Haque Chawdhury,LAKHIMPUR,AIUDF,0,Post Graduate,"Rs 5,67,483","Rs 0, "
3859,Man Singh Mardi,RANCHI,Jharkhand Party (Naren),0,12th Pass,"Rs 40,000","Rs 0, "
3860,Manak Lal Gontiya,JABALPUR,Ambedkarite Party of India,0,8th Pass,"Rs 2,20,000","Rs 0, "
3861,Mananjay Kumar,JAHANABAD,IND,0,Graduate,"Rs 35,27,000","Rs 0, "
3862,Manapati Solmon,TIRUPATI,Andhra Rastra Praja Samithi,0,Graduate Professional,"Rs 62,44,000","Rs 75,000, "
3863,Manara Ram,JALORE,IND,0,Illiterate,"Rs 35,000","Rs 0, "
3864,Manas Chakraborty,BALURGHAT,CPI(ML) Red Star,0,10th Pass,"Rs 30,500","Rs 0, "
3865,Manas Kumar Behera,JAGATSINGHPUR,IND,0,Post Graduate,"Rs 71,05,375","Rs 1,63,500, "
3866,Manas Pradhan,KANTHI,SUCI(C),0,Graduate,"Rs 41,12,552","Rs 3,50,000, "
3867,Manas Ranjan Bhunia,GHATAL,INC,0,Graduate Professional,"Rs 2,86,58,832","Rs 0, "
3868,Manas Ranjan Mishra,BHUBANESWAR,IND,0,Post Graduate,"Rs 3,80,90,100","Rs 0, "
3869,Manasa Sen,SREERAMPUR,Welfare Party Of India,0,Post Graduate,"Rs 1,74,000","Rs 0, "
3870,Manash Sarkar,ASANSOL,IND,0,8th Pass,"Rs 20,12,075","Rs 0, "
3871,Manasi Swain,DHENKANAL,SUCI(C),,Post Graduate,"Rs 4,53,116","Rs 9,50,000, "
3872,Manbodh Baghel,BASTAR,BSP,0,Graduate Professional,"Rs 14,05,000","Rs 0, "
3873,Manchak Trimbakrao Karale,PUNE,IND,0,Literate,"Rs 15,75,000","Rs 0, "
3874,Mandeep Singh Bittu,ANANDPUR SAHIB,IND,0,Post Graduate,"Rs 2,47,000","Rs 0, "
3875,Mandheer Singh Maan,FARIDABAD,IND,0,10th Pass,"Rs 4,00,72,745","Rs 0, "
3876,Mane Arvind Bhiva,HATKANANGLE,IND,0,12th Pass,"Rs 5,57,300","Rs 4,00,000, "
3877,Maneesh Kumar Rawat,MORENA,Jai Maha Bharath Party,0,Graduate Professional,"Rs 5,11,000","Rs 0, "
3878,"Maneeshankar, M.G.",KARUR,Rashtriya Samaj Paksha,0,Graduate Professional,"Rs 50,000","Rs 6,50,000, "
3879,Maneka Sanjay Gandhi,PILIBHIT,BJP,,12th Pass,"Rs 37,41,32,826","Rs 2,19,202, "
3880,Mangal Kumar Sardar,JADAVPUR,IND,0,Graduate,"Rs 1,45,500","Rs 0, "
3881,Mangal Lal,MAHARAJGANJ,Lok Dal,0,Post Graduate,"Rs 63,14,638","Rs 0, "
3882,Mangal Sain,RAE BARELI,IND,0,Not Given,"Rs 30,000","Rs 0, "
3883,Mangapati Pallam Raju Mallipudi,KAKINADA,INC,0,Post Graduate,"Rs 11,35,18,442","Rs 33,30,358, "
3884,Mangat Ram Manga,FARIDKOT,SHS,0,Not Given,"Rs 1,60,000","Rs 0, "
3885,Mange Ram,SIRSA,BSP,0,Graduate,"Rs 65,07,759","Rs 0, "
3886,Mange Ram,HISAR,BSP,0,12th Pass,"Rs 1,47,55,486","Rs 0, "
3887,Mange Ram Kashyap,MUZAFFARNAGAR,Majdoor Kisan Union Party,0,Graduate Professional,"Rs 26,63,000","Rs 0, "
3888,Mangesh Madhukar Humne,MUMBAI NORTH WEST,Bahujan Mukti Party,0,Graduate Professional,"Rs 40,48,000","Rs 0, "
3889,Mangi Lal Solanki,CHITTORGARH,Bahujan Mukti Party,0,10th Pass,"Rs 1,10,50,206","Rs 70,800, "
3890,Mangilal,BARMER,AAP,0,Post Graduate,"Rs 1,14,14,442","Rs 5,56,105, "
3891,Mangilal Nayak,BIKANER,National Unionist Zamindara Party,0,Graduate,"Rs 10,60,000","Rs 0, "
3892,Mangilal Urf Kranti Parivartan,MANDSOUR,BSP,0,Post Graduate,"Rs 2,34,900","Rs 0, "
3893,Mangleshwar Bhaiya,REWA,Naya Daur Party,0,12th Pass,"Rs 7,60,000","Rs 0, "
3894,Mangni Lal Mandal,JHANJHARPUR,RJD,,Post Graduate,"Rs 7,69,50,805","Rs 16,54,819, "
3895,Mango Pundlik Pagare,JALGAON,Rashtravadi Janata Party,0,Doctorate,"Rs 55,000","Rs 30,000, "
3896,Mangoi,ROBERTSGANJ,Bahujan Mukti Party,0,12th Pass,"Rs 32,29,000","Rs 0, "
3897,Mangu Ram Sain,ALWAR,Akhil Bharatiya Congress Dal (Ambedkar),0,12th Pass,"Rs 72,000","Rs 0, "
3898,Mani Charenamei,OUTER MANIPUR,IND,0,Graduate,"Rs 1,14,22,552","Rs 11,08,000, "
3899,Mani Shankar Aiyar,MAYILADUTHURAI,INC,0,Post Graduate,"Rs 8,43,19,020","Rs 45,26,676, "
3900,"Mani, P.",PERAMBALUR,IND,0,10th Pass,"Rs 21,63,000","Rs 0, "
3901,"Mani, S.V.",THENI,IND,0,8th Pass,"Rs 9,56,543","Rs 1,12,054, "
3902,Mani.G.K,KRISHNAGIRI,PMK,,Graduate,"Rs 47,04,309","Rs 0, "
3903,Manickam Tagore,VIRUDHUNAGAR,INC,,Graduate Professional,"Rs 1,72,92,470","Rs 49,53,498, "
3904,"Manickavasagam, A.",KARUR,IND,0,Graduate,"Rs 88,74,100","Rs 0, "
3905,Manik,FATEHPUR SIKRI,Lok Dal,0,10th Pass,"Rs 3,72,000","Rs 0, "
3906,Manik Chandra Mondal,TAMLUK,IUML,0,12th Pass,"Rs 1,000","Rs 0, "
3907,Manik Dahariya,BILASPUR,IND,0,8th Pass,"Rs 2,51,500","Rs 1,50,000, "
3908,Manikandan I.,KANNIYAKUMARI,IND,,12th Pass,"Rs 2,000","Rs 0, "
3909,Manikkavel M R,TIRUVANNAMALAI,JD(S),0,10th Pass,"Rs 10,30,000","Rs 0, "
3910,Maniklal Sardar,JAYNAGAR,Rashtriya Janadhikar Suraksha Party,0,Graduate Professional,"Rs 12,04,046","Rs 0, "
3911,Manikrao Madhavrao Bavne,BEED,SP,0,Post Graduate,"Rs 3,93,51,000","Rs 80,000, "
3912,Manilal Mahto,DHANBAD,IND,0,12th Pass,"Rs 7,50,860","Rs 0, "
3913,Manilal Sahu,JHANJHARPUR,BSP,0,5th Pass,"Rs 30,01,000","Rs 0, "
3914,"Manimaran, M.",VELLORE,IND,0,8th Pass,Nil,"Rs 0, "
3915,Manish,BALLIA,IND,0,Graduate,"Rs 29,050","Rs 2,85,134, "
3916,Manish Katroliya,BHIND,BSP,0,Post Graduate,"Rs 31,79,334","Rs 0, "
3917,Manish Kumar,NAWADA,IND,,Graduate,"Rs 17,98,755","Rs 4,28,000, "
3918,Manish Kumar Rai,GHOSI,AAP,0,Post Graduate,"Rs 42,27,325","Rs 50,000, "
3919,Manish Vinayakrao Telrandhe,WARDHA,IND,,Graduate,"Rs 43,16,000","Rs 1,62,000, "
3920,Manivannan N,DINDIGUL,IND,0,Post Graduate,"Rs 9,20,000","Rs 70,000, "
3921,Manivasagam,RAMANATHAPURAM,IND,0,Graduate,"Rs 9,00,000","Rs 0, "
3922,Maniyangattil Sukumaran,THRISSUR,IND,0,Literate,"Rs 2,81,000","Rs 0, "
3923,Manjeet Kaur W/O Sukhdev Singh,JALANDHAR,IND,0,5th Pass,"Rs 38,57,563","Rs 18,26,097, "
3924,Manjeet Singh,EAST DELHI,IND,0,Graduate Professional,"Rs 1,43,000","Rs 60,000, "
3925,Manjeet Singh,SIRSA,IND,0,5th Pass,"Rs 7,10,000","Rs 0, "
3926,Manjit Kaur W/O Sukhwinder Singh,JALANDHAR,IND,0,Graduate,"Rs 25,82,974","Rs 0, "
3927,Manju Chhibber,EAST DELHI,RPI(A),0,Graduate,"Rs 3,13,80,000","Rs 0, "
3928,Manju Devi,JAHANABAD,Krantikari Vikas Dal,,Literate,"Rs 11,10,000","Rs 0, "
3929,Manju Devi,NAGINA,Lok Dal,0,10th Pass,"Rs 2,66,013","Rs 0, "
3930,Manju Kumari,KODARMA,AITC,0,Post Graduate,"Rs 25,98,000","Rs 0, "
3931,Manju. A.,HASSAN,INC,0,Graduate Professional,"Rs 16,52,71,740","Rs 11,31,586, "
3932,Manjunatha,HASSAN,Bharatiya Dr. B.R.Ambedkar Janta Party,0,5th Pass,"Rs 1,50,000","Rs 0, "
3933,Manjunatha G,UDUPI CHIKMAGALUR,IND,0,12th Pass,Nil,"Rs 0, "
3934,Manjur Alahi Munshi,MALDAHA DAKSHIN,IND,0,10th Pass,"Rs 48,35,000","Rs 0, "
3935,"Manmathan,M.",TENKASI,IND,0,8th Pass,"Rs 6,07,100","Rs 89,100, "
3936,Mannu,BALLIA,Naitik Party,0,12th Pass,"Rs 95,000","Rs 0, "
3937,Mannu Lal Parganiha,DURG,Chhattisgarh Swabhiman Manch,0,8th Pass,"Rs 39,12,484","Rs 0, "
3938,Manohar Ahiriya,DEWAS,IND,0,12th Pass,"Rs 9,85,000","Rs 0, "
3939,Manohar Baliram Sonone,AMRAVATI,IND,,12th Pass,"Rs 50,06,000","Rs 17,05,000, "
3940,Manohar Manoj,VALMIKI NAGAR,IND,0,Post Graduate,"Rs 1,02,80,000","Rs 0, "
3941,Manohar Sinku,SINGHBHUM,BSP,0,Graduate,"Rs 22,28,000","Rs 0, "
3942,Manohar Tirkey,ALIPURDUARS,RSP,0,10th Pass,"Rs 1,05,94,756","Rs 0, "
3943,Manohar Untwal,DEWAS,BJP,0,12th Pass,"Rs 63,36,490","Rs 14,48,086, "
3944,Manohar.H.Ayyannavar,BANGALORE NORTH,IND,0,Graduate Professional,"Rs 1,28,62,871","Rs 0, "
3945,Manoharan K,KASARAGOD,IND,,Graduate,"Rs 1,71,100","Rs 0, "
3946,Manoharan.M,POLLACHI,BSP,0,Graduate Professional,"Rs 26,02,000","Rs 0, "
3947,Manoj,BALLIA,IND,0,Post Graduate,"Rs 5,70,088","Rs 2,47,000, "
3948,Manoj Choudhury,BERHAMPUR,AITC,0,10th Pass,"Rs 1,63,000","Rs 0, "
3949,Manoj Kr Singh,SIWAN,JD(U),,12th Pass,"Rs 9,92,24,071","Rs 14,36,515, "
3950,Manoj Kumar,DOMARIYAGANJ,Suheldev Bhartiya Samaj Party,,Graduate,"Rs 6,26,000","Rs 0, "
3951,Manoj Kumar,SONIPAT,IND,0,Graduate Professional,"Rs 59,15,698","Rs 6,85,000, "
3952,Manoj Kumar,JALAUN,Bharatiya Republican Paksha,0,8th Pass,"Rs 1,05,000","Rs 0, "
3953,Manoj Kumar,SANGRUR,IND,0,Graduate Professional,"Rs 34,06,000","Rs 0, "
3954,Manoj Kumar,KODARMA,IND,0,Post Graduate,"Rs 84,10,000","Rs 10,000, "
3955,Manoj Kumar,PALAMAU,RJD,,Graduate,"Rs 83,57,000","Rs 23,50,000, "
3956,Manoj Kumar,ROHTAK,BSP,0,12th Pass,"Rs 1,35,90,000","Rs 0, "
3957,Manoj Kumar Chaube,VARANASI,IND,,Post Graduate,"Rs 88,304","Rs 0, "
3958,Manoj Kumar Manjhi,JAMUI,IND,0,12th Pass,"Rs 1,21,000","Rs 1,50,000, "
3959,Manoj Kumar Monga,FIROZPUR,IND,0,Not Given,"Rs 3,77,500","Rs 0, "
3960,Manoj Kumar Pandey,HOWRAH,INC,,Graduate,"Rs 44,21,059","Rs 0, "
3961,Manoj Kumar Ray,GODDA,IND,0,10th Pass,"Rs 50,500","Rs 0, "
3962,Manoj Kumar Soni,HATHRAS,BSP,0,Post Graduate,"Rs 13,07,80,329","Rs 39,00,000, "
3963,Manoj Kumar Yadav,VIDISHA,SP,0,Post Graduate,"Rs 35,45,837","Rs 7,40,000, "
3964,Manoj Rajoria,KARAULI DHOLPUR,BJP,0,Post Graduate,"Rs 2,86,36,113","Rs 32,77,324, "
3965,Manoj Singh,LUCKNOW,IND,,Post Graduate,"Rs 2,73,43,000","Rs 0, "
3966,Manoj Sinha,GHAZIPUR,BJP,0,Graduate Professional,"Rs 2,33,76,901","Rs 1,18,700, "
3967,Manoj Tiwari,NORTH EAST DELHI,BJP,0,Post Graduate,"Rs 19,94,83,924","Rs 3,46,45,630, "
3968,Manoj Vikat,BAREILLY,IND,,12th Pass,"Rs 6,25,000","Rs 0, "
3969,Manoj Yadav,GURGAON,IND,0,12th Pass,"Rs 32,98,000","Rs 14,50,000, "
3970,Manoranjan Singh,MAHARAJGANJ,JD(U),,8th Pass,"Rs 3,51,83,301","Rs 23,11,198, "
3971,Manorom Gogoi,JORHAT,AAP,0,Post Graduate,"Rs 66,59,665","Rs 16,47,593, "
3972,Manowar Alam,KISHANGANJ,Janta Dal Rashtravadi,0,12th Pass,"Rs 4,65,813","Rs 215, "
3973,Manpreet Singh,FATEHGARH SAHIB,IND,0,10th Pass,"Rs 1,50,000","Rs 0, "
3974,Manpreet Singh Ayali,LUDHIANA,SAD,0,12th Pass,"Rs 19,13,14,896","Rs 51,22,189, "
3975,Manpreet Singh Badal S/O Gurdas Singh,BATHINDA,INC,0,Graduate Professional,"Rs 42,11,40,137","Rs 4,27,57,722, "
3976,Manpreet Singh Badal S/O Gurdev Singh,BATHINDA,IND,0,10th Pass,"Rs 7,40,000","Rs 0, "
3977,Manraj,GODDA,BSP,0,Post Graduate,"Rs 2,20,84,558","Rs 0, "
3978,Manshankar Ninama,BANSWARA,BJP,0,8th Pass,"Rs 40,40,285","Rs 8,70,146, "
3979,Mansharam Gautam,MISRIKH,CPI(ML) Red Star,0,8th Pass,"Rs 17,56,000","Rs 0, "
3980,Mansid Ekka,SUNDARGARH,IND,,12th Pass,"Rs 6,30,000","Rs 2,80,000, "
3981,Mansinh Shivubha Zala,SURENDRANAGAR,IND,0,5th Pass,"Rs 8,01,500","Rs 0, "
3982,Mansoor Alam,PURNIA,SP,0,12th Pass,"Rs 71,96,656","Rs 6,00,000, "
3983,Mansukh Sundaraji Dhokai,PORBANDAR,AAP,0,Graduate,"Rs 1,18,01,815","Rs 0, "
3984,Mansukhbhai Dhanjibhai Vasava,BHARUCH,BJP,0,Post Graduate,"Rs 65,71,062","Rs 6,39,000, "
3985,Mansuri Mukhatyar Mohammad,PANCHMAHAL,IND,,10th Pass,"Rs 6,98,000","Rs 0, "
3986,Mantosh Kumar Mandal,DHANBAD,Amra Bangalee,0,Post Graduate,"Rs 20,25,930","Rs 0, "
3987,Mantu Ram Halder,MATHURAPUR,Welfare Party of India,0,Graduate,"Rs 45,000","Rs 0, "
3988,Mantu Saikia,KALIABOR,IND,0,10th Pass,"Rs 55,75,521","Rs 61,68,003, "
3989,Manuel Sabino D'Souza,MAVAL,IND,0,Graduate,"Rs 6,47,000","Rs 0, "
3990,Manupuri Daya Sagar,NALGONDA,Pyramid Party of India,0,Graduate,"Rs 11,89,058","Rs 0, "
3991,Manyar Shai. Sajid Shai. Kadar,RAVER,Minorities Democratic Party,0,Graduate,"Rs 42,000","Rs 0, "
3992,Manzoor Thengana,PATHANAMTHITTA,SDPI,,Others,"Rs 4,39,00,000","Rs 0, "
3993,Maraganna Hunnur,BIJAPUR,IND,0,Graduate,"Rs 3,75,000","Rs 0, "
3994,Maragatham K,KANCHEEPURAM,AIADMK,0,12th Pass,"Rs 1,89,97,050","Rs 44,68,600, "
3995,Maragatham M,KANCHEEPURAM,IND,0,8th Pass,"Rs 1,22,000","Rs 0, "
3996,Maratha Virender Verma,KARNAL,BSP,0,Graduate Professional,"Rs 9,66,00,000","Rs 0, "
3997,Maredu Gopal,NAGARKURNOOL,Yuvajana Sramika Rythu Congress Party,0,Graduate,"Rs 54,55,000","Rs 9,50,000, "
3998,"Mariappan, S.K.",THENI,IND,,Graduate,"Rs 2,40,000","Rs 32,000, "
3999,Marikanti Vasudasu,KHAMMAM,IND,0,12th Pass,"Rs 40,00,000","Rs 1,50,000, "
4000,Marimuthu,VIRUDHUNAGAR,IND,0,10th Pass,"Rs 2,80,000","Rs 0, "
4001,Marimuthu. P,CHENNAI NORTH,IND,0,5th Pass,"Rs 38,61,000","Rs 1,20,000, "
4002,Mariraj. T.R,CHENNAI NORTH,IND,0,8th Pass,"Rs 35,000","Rs 0, "
4003,Markande,KUSHI NAGAR,Bahujan Mukti Party,0,Post Graduate,"Rs 3,47,73,186","Rs 33,75,000, "
4004,Marpalli Ramiah Vasudeva,DAKSHINA KANNADA,AAP,0,Post Graduate,"Rs 1,56,92,369","Rs 0, "
4005,Marre Babji,RAJAHMUNDRY,BSP,0,Post Graduate,"Rs 72,60,922","Rs 21,50,000, "
4006,Marri Durgesh,ZAHIRABAD,RPI(A),0,Illiterate,"Rs 1,44,000","Rs 0, "
4007,Marri Nehemiah,NALGONDA,IND,0,12th Pass,"Rs 5,64,168","Rs 0, "
4008,Martis Clifard Lorence,MUMBAI SOUTH CENTRAL,IND,0,Graduate Professional,"Rs 75,15,805","Rs 1,26,000, "
4009,Maru Manharbhai Valjibhai,BHAVNAGAR,IND,0,10th Pass,"Rs 1,48,000","Rs 0, "
4010,"Maruthaiveeran, V.",KARUR,BSP,0,Illiterate,"Rs 21,000","Rs 0, "
4011,"Marutharaj, P.",PERAMBALUR,IND,0,8th Pass,"Rs 9,30,000","Rs 1,80,000, "
4012,Maruti,RAICHUR,National Development Party,0,Graduate Professional,"Rs 50,000","Rs 0, "
4013,Maruti Ramappa Hanasi,DHARWAD,IND,0,Graduate,"Rs 22,43,000","Rs 2,30,000, "
4014,Mary Stella. M,POLLACHI,IND,0,8th Pass,"Rs 66,58,000","Rs 26,25,000, "
4015,Mashooq Ahmad,GONDA,AAP,0,8th Pass,"Rs 9,09,740","Rs 2,73,000, "
4016,"Masilamani, R. (Dr).",SRIPERUMBUDUR,MDMK,0,Post Graduate,"Rs 2,01,99,073","Rs 0, "
4017,Masood Alam Khan,GONDA,Peace Party,,Graduate,"Rs 94,14,800","Rs 14,41,000, "
4018,Mass Ganesh A,SALEM,Thrinamool Tamil Nadu Congress,0,10th Pass,"Rs 2,75,100","Rs 0, "
4019,Massarrat Warsi,BAREILLY,CPI,0,12th Pass,"Rs 9,83,000","Rs 0, "
4020,Master Bhaira Ram Meghwal,BARMER,IND,0,Graduate,"Rs 20,000","Rs 0, "
4021,Master Sajid Siddiqui,BHOPAL,SDPI,0,Graduate Professional,"Rs 31,48,467","Rs 0, "
4022,Master Sher Singh,BHIWANI MAHENDRAGARH,CPI(M),0,Graduate Professional,"Rs 1,29,62,284","Rs 5,00,926, "
4023,Masudul Islam,MURSHIDABAD,SDPI,0,8th Pass,"Rs 10,46,590","Rs 0, "
4024,Mata Prasad Pandey,DOMARIYAGANJ,SP,0,Post Graduate,"Rs 1,62,27,392","Rs 0, "
4025,Matchindra Hanumantrao Chate,MUMBAI NORTH EAST,BSP,,Graduate Professional,"Rs 4,82,99,405","Rs 53,48,951, "
4026,Mate Bharat Kisan,DINDORI,Bahujan Mukti Party,0,Post Graduate,"Rs 49,20,887","Rs 10,01,402, "
4027,Mate Manohar Alias Mama,BHANDARA GONDIYA,IND,0,8th Pass,"Rs 1,91,077","Rs 0, "
4028,Mathew Parey,PATHANAMTHITTA,IND,0,Graduate Professional,"Rs 2,00,000","Rs 0, "
4029,Mathew T Thomas,KOTTAYAM,JD(S),,Graduate Professional,"Rs 1,03,79,737","Rs 6,49,181, "
4030,Mattegunta Kiran Dasaranna,ONGOLE,IND,0,Post Graduate,"Rs 77,079","Rs 25,000, "
4031,Maulana Mohammad,JHANSI,Peace Party,0,Others,"Rs 51,08,500","Rs 2,50,000, "
4032,Mausam Noor,MALDAHA UTTAR,INC,0,Graduate Professional,"Rs 97,78,222","Rs 28,534, "
4033,Maxim Pinto,DAKSHINA KANNADA,IND,0,10th Pass,"Rs 2,52,65,000","Rs 55,00,000, "
4034,Mayank Ramesh Gandhi,MUMBAI NORTH WEST,AAP,0,Graduate,"Rs 3,14,16,461","Rs 1,80,16,075, "
4035,Mayilsamy K,ERODE,IND,0,Graduate,"Rs 3,65,500","Rs 20,000, "
4036,Mayuri Tiwari,FAIZABAD,AAP,0,Post Graduate,"Rs 88,87,812","Rs 33,00,000, "
4037,Md Afaq,CHANDNI CHOWK,Jai Maha Bharath Party,0,5th Pass,"Rs 43,74,000","Rs 0, "
4038,Md Akhtar Ali,PURNIA,IND,0,Literate,"Rs 1,10,551","Rs 0, "
4039,Md Anwarul Haque,SHEOHAR,RJD,,Others,"Rs 1,95,80,000","Rs 11,49,181, "
4040,Md Anwarul Haque,MUZAFFARPUR,IND,,8th Pass,"Rs 1,10,000","Rs 25,000, "
4041,Md Aslam Beg,ARARIA,Janta Dal Rashtravadi,,12th Pass,"Rs 15,000","Rs 63,733, "
4042,Md Ezaruddin,MALDAHA DAKSHIN,Jamat-E-Seratul Mustakim,0,Post Graduate,"Rs 5,42,142","Rs 0, "
4043,Md Faruque Hossain,MALDAHA DAKSHIN,IUML,0,Post Graduate,"Rs 31,43,672","Rs 4,24,909, "
4044,Md Ibrahim Khan,KOLKATA UTTAR,IUML,0,12th Pass,"Rs 12,55,000","Rs 0, "
4045,Md Jalil Ansari,KODARMA,National Loktantrik Party,0,Illiterate,"Rs 5,41,600","Rs 0, "
4046,Md Mokim Ansari,PURVI CHAMPARAN,JKNPP,0,Graduate Professional,"Rs 3,45,81,400","Rs 0, "
4047,Md Nasruddin Ansari,SHEOHAR,National Lokmat Party,0,Literate,"Rs 1,84,000","Rs 0, "
4048,Md Osman,HYDERABAD,IND,,5th Pass,"Rs 9,77,524","Rs 0, "
4049,Md Shahid Akhtar,PURNIA,Bahujan Mukti Party,0,Graduate,"Rs 54,57,339","Rs 0, "
4050,Md Shamsher Alam,PURNIA,JMM,,12th Pass,"Rs 61,35,336","Rs 3,00,000, "
4051,Md Tanveer Hasan,BEGUSARAI,RJD,,Doctorate,"Rs 1,09,56,399","Rs 6,00,000, "
4052,Md Yunus Miya,CHEVELLA,Marxist Communist Party of India (United),0,Illiterate,"Rs 5,37,000","Rs 0, "
4053,Md. Alam,GHATAL,BJP,,8th Pass,"Rs 29,13,301","Rs 3,00,000, "
4054,Md. Ali Ashraf Fatmi,DARBHANGA,RJD,0,Post Graduate,"Rs 1,60,36,505","Rs 0, "
4055,Md. Ali Hussain,SAMBALPUR,IND,0,12th Pass,"Rs 90,30,000","Rs 44,20,000, "
4056,Md. Ateek,BHOPAL,Prajatantrik Samadhan Party,0,Post Graduate,"Rs 6,63,000","Rs 0, "
4057,Md. Dilbas Ansari,KARAKAT,IND,0,Post Graduate,"Rs 70,000","Rs 0, "
4058,Md. Dilir Khan,BARPETA,IND,0,Graduate,"Rs 1,87,306","Rs 0, "
4059,Md. Ezaruddin,BAHARAMPUR,Jamat-E-Seratul Mustakim,0,Post Graduate,"Rs 5,42,142","Rs 0, "
4060,Md. Faiyaz Khan,JHANJHARPUR,Janta Dal Rashtravadi,0,Post Graduate,"Rs 2,68,05,000","Rs 0, "
4061,Md. Ginnatulla Sk,JANGIPUR,Jamat-E-Seratul Mustakim,0,Post Graduate,"Rs 1,90,721","Rs 0, "
4062,Md. Hafiz,BASIRHAT,IND,0,5th Pass,"Rs 6,20,248","Rs 0, "
4063,Md. Harun,BARDHAMAN DURGAPUR,BSP,0,8th Pass,"Rs 26,000","Rs 0, "
4064,Md. Heshamuddin,KOLKATA DAKSHIN ,Welfare Party of India,0,Graduate,"Rs 35,83,878","Rs 0, "
4065,Md. Iliyas Md. Amir Maniyar,PARBHANI,Bharipa Bahujan Mahasangha,0,Graduate,"Rs 15,000","Rs 82,800, "
4066,Md. Iqbal Ahmad,KATIHAR,Samajwadi Janata Party (Rashtriya),,Others,"Rs 28,27,500","Rs 0, "
4067,Md. Istiyak,JAHANABAD,AITC,,Graduate Professional,"Rs 94,81,904","Rs 0, "
4068,Md. Jenul,GODDA,Bahujan Mukti Party,,Graduate Professional,"Rs 32,80,000","Rs 0, "
4069,Md. Khodabox Sekh,MURSHIDABAD,Welfare Party Of India,0,Graduate,"Rs 19,15,000","Rs 0, "
4070,Md. Moazzem Hossain,MALDAHA DAKSHIN,AITC,0,Post Graduate,"Rs 85,80,219","Rs 0, "
4071,Md. Mustaqim,ASANSOL,Gareeb Aadmi Party,0,Post Graduate,"Rs 1,83,885","Rs 0, "
4072,Md. Najmul Hoque,MURSHIDABAD,AIUDF,0,Post Graduate,"Rs 12,67,080","Rs 0, "
4073,Md. Najrul Islam,MALDAHA DAKSHIN,AIUDF,0,Others,"Rs 12,25,345","Rs 0, "
4074,Md. Nasroodin,PURVI CHAMPARAN,Janta Dal Rashtravadi,0,Post Graduate,"Rs 1,67,18,500","Rs 0, "
4075,Md. Naushad,VAISHALI,VANCHITSAMAJ INSAAF PARTY,0,8th Pass,"Rs 2,35,200","Rs 0, "
4076,Md. Noor Hassan,GODDA,Samata Party,,Graduate,"Rs 2,03,000","Rs 0, "
4077,Md. Nurul Islam,MALDAHA UTTAR,Welfare Party Of India,0,Graduate Professional,"Rs 1,21,48,752","Rs 0, "
4078,Md. Qamruzzaman Qamar,DIAMOND HARBOUR,INC,0,12th Pass,"Rs 73,50,000","Rs 0, "
4079,Md. Rafikul Islam,BARASAT,Welfare Party of India,0,Post Graduate,"Rs 2,78,000","Rs 0, "
4080,Md. Reyazuddin,ASANSOL,IUML,0,12th Pass,"Rs 1,32,000","Rs 0, "
4081,Md. Sahabuddin,JANGIPUR,SDPI,,Post Graduate,"Rs 14,07,507","Rs 30,000, "
4082,Md. Salim,RAIGANJ,CPI(M),0,Post Graduate,"Rs 83,18,013","Rs 0, "
